Code-barres article;Ref;Prix ;Prix solde;Nom de l'article ;Brand;Type de l'article ;Taille;Couleur;March;Genre de l'article ;Groupe de l'article 
8683879247107;101329314;5250 da;;3M NOVA 3FX;PROSHOT;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879247015;101329314;5250 da;;3M NOVA 3FX;PROSHOT;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879247152;101329316;5250 da;;3M NOVA 3FX;PROSHOT;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879247060;101329316;5250 da;;3M VALERIA W 3FX;PROSHOT;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879247091;101329316;5250 da;;3M VALERIA W 3FX;PROSHOT;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879247121;101329316;5250 da;;3M VALERIA W 3FX;PROSHOT;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879247008;101329316;5250 da;;3M VALERIA W 3FX;PROSHOT;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879247039;101329316;5250 da;;3M VALERIA W 3FX;PROSHOT;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879249484;101329324;5450 da;;3M VEGA 3FX;PROSHOT;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879249507;101329324;5450 da;;3M VEGA 3FX;PROSHOT;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879249521;101329324;5450 da;;3M VEGA 3FX;PROSHOT;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879249545;101329324;5450 da;;3M VEGA 3FX;PROSHOT;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879247800;101329328;3750 da;;3M VEGA 3FX;PROSHOT;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879247817;101329328;3750 da;;3M VEGA 3FX;PROSHOT;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879247824;101329328;3750 da;;3M VEGA 3FX;PROSHOT;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879247831;101329328;3750 da;;3M VEGA 3FX;PROSHOT;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879247855;101329328;3750 da;;3M VEGA 3FX;PROSHOT;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879247848;101329328;3750 da;;3M WESTER BJK 3FX;PROSHOT;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879248012;101329329;5050 da;;3M WESTER BJK 3FX;BJK-GRUP;FOO;STD;SIYAH;ATHLET;MEN;SHOES
8683879248043;101329329;5050 da;;3M WESTER BJK 3FX;BJK-GRUP;FOO;STD;SIYAH;ATHLET;MEN;SHOES
8683879248074;101329329;5050 da;;3M WESTER BJK 3FX;BJK-GRUP;FOO;STD;SIYAH;ATHLET;MEN;SHOES
8683879248104;101329329;5050 da;;3M WESTER BJK 3FX;BJK-GRUP;FOO;STD;SIYAH;ATHLET;MEN;SHOES
8683879247985;101329329;5050 da;;3M WESTER BJK 3FX;BJK-GRUP;FOO;STD;SIYAH;ATHLET;MEN;SHOES
8683879248005;101329331;5050 da;;3M WESTER BJK 3FX;BJK-GRUP;FOO;STD;SIYAH;ATHLET;MEN;SHOES
8683879248036;101329331;5050 da;;3M WESTER BJK 3FX;BJK-GRUP;FOO;STD;SIYAH;ATHLET;MEN;SHOES
8683879248067;101329331;5050 da;;3M WESTER BJK 3FX;BJK-GRUP;FOO;STD;SIYAH;ATHLET;MEN;SHOES
8683879248098;101329331;5050 da;;3M WESTER BJK 3FX;BJK-GRUP;FOO;STD;SIYAH;ATHLET;MEN;SHOES
8683879248128;101329331;5050 da;;3P BALDER 3FX;BJK-GRUP;FOO;STD;SIYAH;ATHLET;MEN;SHOES
8683879248135;101329332;4550 da;;3P BALDER 3FX;JJ-STILLER;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879248142;101329332;4550 da;;3P BALDER 3FX;JJ-STILLER;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879248159;101329332;4550 da;;3P BALDER 3FX;JJ-STILLER;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879248166;101329332;4550 da;;3P BALDER 3FX;JJ-STILLER;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879248173;101329332;4550 da;;3P BALDER 3FX;JJ-STILLER;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879248180;101329332;4550 da;;3P BALDER 3FX;JJ-STILLER;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879248241;101329334;5750 da;;3P BALDER 3FX;JJ-STILLER;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879248272;101329334;5750 da;;3P BALDER 3FX;JJ-STILLER;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879248302;101329334;5750 da;;3M BONERA 3FX;JJ-STILLER;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879248333;101329334;5750 da;;3M BONERA 3FX;JJ-STILLER;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879248395;101329334;5750 da;;3M BONERA 3FX;JJ-STILLER;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879248364;101329334;5750 da;;3M BONERA 3FX;JJ-STILLER;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879248357;101329336;5450 da;;3M BONERA 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879248449;101329337;4450 da;;3M BONERA 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879248463;101329337;4450 da;;3M BONERA 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879248487;101329337;4450 da;;3M BONERA 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879248432;101329338;4450 da;;3M BONERA 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879248456;101329338;4450 da;;3M BONERA 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879248470;101329338;4450 da;;3M BONERA 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879248494;101329338;4450 da;;3M BONERA 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879248517;101329338;4450 da;;3M BONERA 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879248548;101329339;5950 da;;3I CHASE 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879248562;101329339;5950 da;;3I CHASE 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879248586;101329339;5950 da;;3I CHASE 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879248609;101329339;5950 da;;3I CHASE 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879248623;101329339;5950 da;;3I CHASE 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879248593;101329340;3850 da;;3I CHASE 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879250114;101329364;4950 da;;3I CHASE 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879250138;101329364;4950 da;;3I CHASE 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879250152;101329364;4950 da;;3I CHASE 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879250176;101329364;4950 da;;3I CHASE 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879250190;101329364;4950 da;;3P FENR?R 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879250121;101329365;4950 da;;3P FENR?R 3FX;JJ-STILLER;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879250145;101329365;4950 da;;3P FENR?R 3FX;JJ-STILLER;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879250169;101329365;4950 da;;3P FENR?R 3FX;JJ-STILLER;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879250206;101329365;4950 da;;3P FENR?R 3FX;JJ-STILLER;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879250183;101329365;4950 da;;3P FENR?R 3FX;JJ-STILLER;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879250244;101329366;4650 da;;3I LEO 3FX;TOREX;FOO;STD;I;CASUAL;MEN;SHOES
8683879250275;101329366;4650 da;;3P MER?T 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879250305;101329366;4650 da;;3P MER?T 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879250336;101329366;4650 da;;3P MER?T 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879250367;101329366;4650 da;;3P MER?T 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879250220;101329367;4650 da;;3P MER?T 3FX;DOWN TOWN;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879250251;101329367;4650 da;;3P MER?T 3FX;DOWN TOWN;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879250282;101329367;4650 da;;3P MER?T 3FX;DOWN TOWN;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879250312;101329367;4650 da;;3P MER?T 3FX;DOWN TOWN;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879250343;101329367;4650 da;;3P MER?T 3FX;DOWN TOWN;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879234947;101329432;5250 da;;3P MER?T 3FX;DOWN TOWN;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879234985;101329432;5250 da;;3P MER?T 3FX;DOWN TOWN;FOO;STD;SIYAH;DRESS;MEN;SHOES
8683879234954;101329432;5250 da;;3P STRADA 3FX;DOWN TOWN;FOO;STD;LACI;DRESS;MEN;SHOES
8683879234961;101329432;5250 da;;3P STRADA 3FX;DOWN TOWN;FOO;STD;LACI;DRESS;MEN;SHOES
8683879234978;101329432;5250 da;;3P STRADA 3FX;DOWN TOWN;FOO;STD;LACI;DRESS;MEN;SHOES
8683879234893;101329435;5450 da;;3P STRADA 3FX;TOREX;FOO;STD;LACI;CASUAL;MEN;SHOES
8683879234909;101329435;5450 da;;3P STRADA 3FX;TOREX;FOO;STD;LACI;CASUAL;MEN;SHOES
8683879234916;101329435;5450 da;;3P TABER 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879234923;101329435;5450 da;;3P TABER 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879234930;101329435;5450 da;;3P TABER 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879544008;101329683;5150 da;;3P TABER 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879544015;101329683;5150 da;;3P TABER 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879544039;101329683;5150 da;;3P TABER 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879544046;101329683;5150 da;;3P TABER 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879544053;101329683;5150 da;;3P TABER 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879544022;101329683;5150 da;;3P TABER 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879905595;101329684;4950 da;;3P TABER 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879544060;101329684;4950 da;;3P TABER 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879544084;101329684;4950 da;;3P TABER 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879544107;101329684;4950 da;;3P ULSAN 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879544121;101329684;4950 da;;3P ULSAN 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879544145;101329684;4950 da;;3P ULSAN 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879544169;101329684;4950 da;;3P ULSAN 3FX;TOREX;FOO;STD;SIYAH;CASUAL;MEN;SHOES
8683879544183;101329686;3150 da;;3M ALOREN PU W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879544206;101329686;3150 da;;3M ALOREN PU W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879544220;101329686;3150 da;;3M ALOREN PU W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879544244;101329686;3150 da;;3M ALOREN PU W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879544268;101329686;3150 da;;3M CARTER TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879544282;101329686;3150 da;;3M CARTER TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879907681;101329687;4750 da;;3M CARTER TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879544190;101329687;4750 da;;3M CARTER TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879544213;101329687;4750 da;;3M COLLUM TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879544237;101329687;4750 da;;3M COLLUM TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879544251;101329687;4750 da;;3M COLLUM TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879544275;101329687;4750 da;;3M COLLUM TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879544299;101329687;4750 da;;3M COLLUM TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879908145;101329687;4750 da;;3M DAISY TX W 3FX;KINETIX;FOO;STD;GUL KURUSU;LEISUR;MEN;SHOES
8683879544305;101329688;6750 da;;3M DAISY TX W 3FX;KINETIX;FOO;STD;GUL KURUSU;LEISUR;MEN;SHOES
8683879544312;101329688;6750 da;;3M DAISY TX W 3FX;KINETIX;FOO;STD;GUL KURUSU;LEISUR;MEN;SHOES
8683879544329;101329688;6750 da;;3M DAISY TX W 3FX;KINETIX;FOO;STD;GUL KURUSU;LEISUR;MEN;SHOES
8683879544336;101329688;6750 da;;3M DAISY TX W 3FX;KINETIX;FOO;STD;GUL KURUSU;LEISUR;MEN;SHOES
8683879544343;101329688;6750 da;;3M DAISY TX W 3FX;KINETIX;FOO;STD;GUL KURUSU;LEISUR;MEN;SHOES
8683879544350;101329688;6750 da;;3M DAISY TX W 3FX;KINETIX;FOO;STD;GUL KURUSU;LEISUR;MEN;SHOES
8683879544565;101329691;3750 da;;3M DAISY TX W 3FX;KINETIX;FOO;STD;GUL KURUSU;LEISUR;MEN;SHOES
8683879544657;101329694;5250 da;;3M DAISY TX W 3FX;KINETIX;FOO;STD;GUL KURUSU;LEISUR;MEN;SHOES
8683879544664;101329694;5250 da;;3M FELIX TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879544671;101329694;5250 da;;3M FELIX TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879544688;101329694;5250 da;;3M FELIX TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683879544695;101329694;5250 da;;3M FOWLER TX HI W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879544701;101329694;5250 da;;3M FOWLER TX HI W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879544862;101329698;4750 da;;3M FOWLER TX HI W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879544886;101329698;4750 da;;3M FOWLER TX HI W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879544909;101329698;4750 da;;3M FOWLER TX HI W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879544923;101329698;4750 da;;3M FOWLER TX HI W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879544947;101329698;4750 da;;3M FOWLER TX HI W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879544961;101329700;5750 da;;3M FOWLER TX HI W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879545067;101329700;5750 da;;3M FOWLER TX HI W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879544985;101329700;5750 da;;3M FOWLER TX HI W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879545005;101329700;5750 da;;3M FOWLER TX HI W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879545029;101329700;5750 da;;3M FOWLER TX HI W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879545043;101329700;5750 da;;3M FOWLER TX HI W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683218908188;101329701;4950 da;;3M FOWLER TX HI W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683218545130;101329701;4950 da;;3M FOWLER TX HI W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683218545161;101329701;4950 da;;3M FOWLER TX HI W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683218545192;101329701;4950 da;;3M FOWLER TX HI W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683218545222;101329701;4950 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879579420;101329739;4200 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879302394;101330076;9950 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879302448;101330076;9950 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879302493;101330076;9950 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879302547;101330076;9950 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879302592;101330076;9950 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879100914;101331504;6350 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879101119;101331504;6350 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879100969;101331504;6350 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879101010;101331504;6350 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879101065;101331504;6350 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879106466;101331599;5850 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879106503;101331599;5850 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879106541;101331599;5850 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879106589;101331599;5850 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879106626;101331599;5850 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879106480;101331601;3800 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879106527;101331601;3800 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879106565;101331601;3800 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879106640;101331601;3800 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879106947;101331617;6450 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879106992;101331617;6450 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879107142;101331617;6450 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879107043;101331617;6450 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879107098;101331617;6450 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879107661;101331632;6250 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879107715;101331632;6250 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879107760;101331632;6250 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879107814;101331632;6250 da;;3M FOWLER TX W 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683879107647;101331635;6250 da;;3M INGO TX W 3FX;KINETIX;FOO;STD;LACI;LEISUR;MEN;SHOES
8683879107692;101331635;6250 da;;3M INGO TX W 3FX;KINETIX;FOO;STD;LACI;LEISUR;MEN;SHOES
8683879107791;101331635;6250 da;;3M INGO TX W 3FX;KINETIX;FOO;STD;LACI;LEISUR;MEN;SHOES
8683879107845;101331635;6250 da;;3M INGO TX W 3FX;KINETIX;FOO;STD;LACI;LEISUR;MEN;SHOES
8683879107746;101331635;6250 da;;3M INGO TX W 3FX;KINETIX;FOO;STD;LACI;LEISUR;MEN;SHOES
8683879107807;101331636;6250 da;;3M INGO TX W 3FX;KINETIX;FOO;STD;LACI;LEISUR;MEN;SHOES
8683879108705;101331686;6450 da;;3M INGO TX W 3FX;KINETIX;FOO;STD;LACI;LEISUR;MEN;SHOES
8683879108750;101331686;6450 da;;3M INGO TX W 3FX;KINETIX;FOO;STD;LACI;LEISUR;MEN;SHOES
8683879108804;101331686;6450 da;;3M INGO TX W 3FX;KINETIX;FOO;STD;LACI;LEISUR;MEN;SHOES
8683218110543;101331734;5650 da;;3M INGO TX W 3FX;KINETIX;FOO;STD;LACI;LEISUR;MEN;SHOES
8683218110703;101331734;5650 da;;INGO TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683218110628;101331734;5650 da;;INGO TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683218110789;101331734;5650 da;;INGO TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683218110864;101331734;5650 da;;INGO TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683218110567;101331736;5650 da;;INGO TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683218110642;101331736;5650 da;;INGO TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683218110727;101331736;5650 da;;INGO TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683218110888;101331736;5650 da;;INGO TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683218110802;101331736;5650 da;;INGO TX W 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683218110734;101331737;5650 da;;3P CENA 3FX;KINETIX;FOO;STD;P;LEISUR;MEN;SHOES
8683218110659;101331737;5650 da;;3P CENA 3FX;KINETIX;FOO;STD;P;LEISUR;MEN;SHOES
8683218110895;101331737;5650 da;;3P CENA 3FX;KINETIX;FOO;STD;P;LEISUR;MEN;SHOES
8683218110819;101331737;5650 da;;3P CENA 3FX;KINETIX;FOO;STD;P;LEISUR;MEN;SHOES
8683218110765;101331740;5650 da;;3P CENA 3FX;KINETIX;FOO;STD;P;LEISUR;MEN;SHOES
8683218110840;101331740;5650 da;;3P CENA 3FX;KINETIX;FOO;STD;P;LEISUR;MEN;SHOES
8683218110925;101331740;5650 da;;3P CENA 3FX;KINETIX;FOO;STD;P;LEISUR;MEN;SHOES
8683218110604;101331740;5650 da;;3P DREMO 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683218110680;101331740;5650 da;;3P DREMO 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683218110987;101331746;5250 da;;3P DREMO 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683218111106;101331746;5250 da;;3P DREMO 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683218111229;101331746;5250 da;;3P DREMO 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683218111342;101331746;5250 da;;3P DREMO 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683218111465;101331746;5250 da;;3P DREMO 3FX;KINETIX;FOO;STD;SIYAH;LEISUR;MEN;SHOES
8683218111007;101331748;5250 da;;3P HORNET J TX 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683218111120;101331748;5250 da;;3P HORNET J TX 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683218111243;101331748;5250 da;;3P HORNET J TX 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683218111366;101331748;5250 da;;3P HORNET J TX 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683218111489;101331748;5250 da;;3P HORNET J TX 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683218111014;101331749;5250 da;;3P HORNET J TX 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683218111137;101331749;5250 da;;3P HORNET J TX 3FX;KINETIX;FOO;STD;BEYAZ;LEISUR;MEN;SHOES
8683218111250;101331749;5250 da;;3P KALEN PU ENJ 3FX;KINETIX;FOO;STD;P;LEISUR;MEN;SHOES
8683218111373;101331749;5250 da;;3P KALEN PU ENJ 3FX;KINETIX;FOO;STD;P;LEISUR;MEN;SHOES
8683218111496;101331749;5250 da;;3P KALEN PU ENJ 3FX;KINETIX;FOO;STD;P;LEISUR;MEN;SHOES
8683218111038;101331751;5150 da;;3P KALEN PU ENJ 3FX;KINETIX;FOO;STD;P;LEISUR;MEN;SHOES
8683218111151;101331751;5150 da;;3P KALEN PU ENJ 3FX;KINETIX;FOO;STD;P;LEISUR;MEN;SHOES
8683218111274;101331751;5150 da;;3P KALEN PU ENJ 3FX;KINETIX;FOO;STD;P;LEISUR;MEN;SHOES
8683218111397;101331751;5150 da;;3P KALEN PU ENJ 3FX;KINETIX;FOO;STD;P;LEISUR;MEN;SHOES
8683218111519;101331751;5150 da;;3P KALEN PU ENJ 3FX;KINETIX;FOO;STD;P;LEISUR;MEN;SHOES
8683218111045;101331752;5250 da;;3P KALEN PU ENJ 3FX;KINETIX;FOO;STD;P;LEISUR;MEN;SHOES
8683218111168;101331752;5250 da;;3P MALIBU BOY PU 3FX;KINETIX;FOO;STD;PETROL;LEISUR;MEN;SHOES
